,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
14,0.5750761765828419,0.5750486518976731,0.5734909448061644,0.5875622821086486,0.5753502462636872,0.5721508196136121,0.5648664761932792,0.5670883917035738,0.5249260301384727,0.5258350839524748,0.5279068111465738,0.5869617640539612,0.5256040828367965,0.5792299053340199,0.8653028342302885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.5401149391714511,0.538212823499584,0.5471519559541859,0.5449411428928209,0.54192383183246,0.5381565551081287,0.5330425375221227,0.5393738549135485,0.5206358416608545,0.5270902967552525,0.5283503450615439,0.5401900264989312,0.5269871556973694,0.5420042170882179,0.5480845248289213,0.8008009312626081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.6449657208823237,0.7590922118780231,0.5827302816393961,0.5853396240329167,0.6443934044149799,0.642664182988542,0.6599485426948756,0.7215081131974774,0.529197721628971,0.5315772856362548,0.5275879265844804,0.5924558699575694,0.5249865586160515,0.5888063423790795,0.5658302813386643,0.5428539408340672,0.8639712264504152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.6488854043715879,0.7408651955772174,0.5813692993582297,0.5784490558034656,0.6413750653383328,0.6349985911103375,0.6580757021406823,0.7047597906316344,0.5264087424632794,0.5301772983571079,0.5282400989148006,0.5866882651049488,0.5249750521587182,0.584059288173273,0.5693431375814124,0.5462307453856254,0.7927560658370613,0.9450742707649056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.5907997372865604,0.585273847964468,0.6159684564188709,0.6230115646713766,0.5831333661767527,0.5916536940486676,0.5753573353613209,0.5891164066720143,0.5235904558455386,0.5309553446289047,0.5227618425004175,0.6718210818905949,0.5168086683269943,0.6870705977197943,0.5761488356220089,0.5442507941897347,0.5869164673827076,0.5767803891130877,0.9554289331186807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.5884087753693837,0.5751575937314239,0.6103530273998807,0.6086139902654318,0.5765536836638676,0.5810272234546675,0.5748043910038261,0.5906835242759788,0.5197728440496064,0.5204608454889221,0.5282345426287475,0.6814404109985892,0.5231926506868262,0.6792214840034152,0.5746351273320437,0.5431210851949908,0.5836698376593225,0.5753386313430799,0.7049907903252829,0.830507209872623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.5678662681011811,0.56379013343249,0.570970142215617,0.5743699475173373,0.5665675954523173,0.5693492086889419,0.558827266635925,0.5675027436064537,0.515112912604876,0.5242370670023913,0.5224300979504348,0.571955197794418,0.5180209326883327,0.574775574508368,0.661392329605563,0.5429932107654284,0.565391414853413,0.5649418607521606,0.5700798808005009,0.5633244241297135,0.9009380144453637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.5717302021491171,0.5681202315830585,0.5691894113234206,0.5793718447635516,0.5757630116612557,0.5719505172873525,0.5639216912352966,0.5721022734944654,0.5264333489103256,0.5258385527471922,0.5235283009248739,0.5712921150054534,0.5241685467215809,0.5778286944247979,0.6867845843893323,0.5433808126541357,0.5715464785891556,0.573219948492625,0.5751045290354135,0.5635692721744813,0.7633188390522264,0.8510747841959956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.5269745412994127,0.5313066882398485,0.5262931090987787,0.5338394863040025,0.5264493984118199,0.5252753916450758,0.5238106860059579,0.5330059542950746,0.7038130313383567,0.6702539513960389,0.6672566752514051,0.5281440152224169,0.7362084346706628,0.5193817705087905,0.5239141136880927,0.5255533906104722,0.5256948069186873,0.5251185962864475,0.5166930486745898,0.5224731573577879,0.5149261253179397,0.5266611355243407,0.9658988934216096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.5241330097222555,0.5275309868164952,0.5264326436468683,0.5310142515621906,0.5237688604737454,0.5199678993582936,0.5240476373611969,0.529897705901004,0.7117736455385605,0.6813295028363314,0.6672783151435395,0.5279068023332996,0.7703915560283374,0.5166830914739394,0.527602479483879,0.5271567073880465,0.5304717187223772,0.5294924053154164,0.522567827441165,0.5240830823401021,0.5222605415488519,0.5286286361252188,0.7266236686456712,0.9202099279628778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.5173187001414352,0.5274725553624577,0.5248620082816406,0.5251341459837445,0.5209114944131199,0.5165754162473736,0.5212964321198831,0.5189715576874063,0.699381585803998,0.6314326660761159,0.6304609547607164,0.5264542296791026,0.6653386447498784,0.516854036947038,0.519456434826889,0.5240268257064044,0.5284796298231568,0.5246951041276319,0.51433303091324,0.5195707527459942,0.510685644072551,0.5179548480649298,0.6685646002183367,0.6787598783392248,0.99848828420257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.5570447059668595,0.5503046483860732,0.5653857559039098,0.5678297710998862,0.5524903381676568,0.5469702768494935,0.558669295560087,0.5576502320638705,0.5255870383843859,0.5277526679387774,0.5216211333817005,0.5716767272352512,0.5310163692402182,0.5584330943897647,0.5598450490163684,0.5448125640368787,0.5482037758079474,0.5466995678906836,0.57171978017912,0.5612584965318774,0.5453945965334903,0.5459705221491689,0.5226486188200716,0.5320905102892296,0.5250600325863702,0.8709268737243842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.543467333548699,0.5469476165723818,0.5482974847719606,0.5551144986190852,0.542873572959395,0.5407714376985308,0.5462282190959814,0.5500441930060735,0.5254505630444364,0.5269535886369938,0.5287818334656872,0.5519151410445114,0.5311772881022264,0.5465754603158741,0.5575440786913325,0.5680541321588839,0.5489844956701027,0.5478020939830206,0.5527794289677823,0.5462486168433436,0.5506077587946205,0.5565411521245595,0.5321889174959265,0.5306222980122967,0.5294224882622375,0.5537833080468111,0.8482996242734058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.5237905682091804,0.5281669480718716,0.5249503304727582,0.5268255914383565,0.5173817893970062,0.5209613728870179,0.5214329478064216,0.5249582740486881,0.6943924632006813,0.6521905668613963,0.6356672525513875,0.5217789520814664,0.6751640958590127,0.5151871560568223,0.52037741123484,0.5221597685669966,0.5259927086301781,0.5270626201128937,0.5164143125516616,0.518279316999198,0.5150682695182528,0.5161080197107945,0.6795947507308685,0.6857229795349492,0.7476805523098873,0.5318381761681398,0.5323201233763974,0.9623578940724535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.5457365311069455,0.5559779213843723,0.5616262686879261,0.5594974890181886,0.5505692501961977,0.5391440771013152,0.5522009907941523,0.56865614174403,0.5152472120990585,0.5267931459884807,0.5212488786191423,0.5524520890711341,0.5213839134663207,0.5629924687490941,0.5414482715910628,0.5451825445274328,0.5541302935920712,0.5407893589810954,0.5663312058294258,0.5586887703102754,0.5501693109357669,0.5461380859656251,0.5206351844162938,0.5248720452521735,0.5091599585099404,0.6997793420624763,0.5480350885048408,0.5132989080914948,0.9968641283673962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.5615504354863071,0.5546895773581615,0.5711576450943975,0.561054442167796,0.5535413211250317,0.5413919975540106,0.5549848817319338,0.5680558150329531,0.5281959154614316,0.5275461266106047,0.5292954504776389,0.5677882661118611,0.5285100834995409,0.5623912312197124,0.5518237538504205,0.5486681481534856,0.558087344530809,0.551221084009696,0.5706922281464628,0.5630739154527749,0.5510714953897535,0.553169651439059,0.5257756369528177,0.53143434380766,0.532306556969757,0.6917058484875223,0.5551999034501338,0.5309626979875037,0.6768752219513439,0.8835317935878032,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.5404951981497682,0.5374450796416439,0.5459417148374381,0.5470179138235335,0.5443727059515688,0.5348132387780571,0.5360592234098643,0.5465048629339577,0.5223187414952498,0.5191795575098798,0.5198097614803473,0.5458031050027329,0.5273242717763651,0.5313700860548269,0.5369017506360502,0.5459289438910172,0.5443529919602965,0.5468123642050835,0.5465349253691493,0.5420932111825492,0.5343989057188135,0.5396905623483896,0.5248155778905994,0.5268027167142306,0.536872782778896,0.569009707173539,0.5423746154883111,0.5261969535430014,0.5549019837187958,0.5718952114948536,0.9649564776427754,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.5291158349916334,0.5300080436209279,0.5393342172083294,0.5435292030197804,0.536707998572236,0.5299059873606935,0.537440275288637,0.5393635633733211,0.517876149225836,0.5315358881147823,0.52572606693014,0.5465216256993021,0.5187952999270457,0.527703473298802,0.538774637705614,0.547417406297528,0.5345009539036807,0.5357514044562607,0.5383816129025039,0.5369724969428716,0.5380795131596987,0.5416665214755984,0.5260142099450181,0.5256684336501088,0.5256867159072853,0.5740715104365808,0.5450319097961581,0.5158126361363987,0.5621662308350988,0.5662800492859422,0.6332821363704574,0.9204188497577929,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.5416616307805198,0.5441037805138925,0.5496769192394936,0.5498936005413078,0.5363611917080187,0.5352432522221554,0.5376172973207068,0.5410749208363773,0.5188892118160285,0.5247370185085269,0.5288640424175436,0.5514457400152534,0.522285008139855,0.544370652934024,0.5457921551344479,0.5415835468763041,0.5390136880967569,0.5463511395725623,0.5507005614037274,0.5448122563194547,0.5479584084202789,0.5470416889598524,0.5258821979160175,0.5248524543838695,0.5194735962768721,0.5717146805562455,0.5452154834436126,0.5222323877811649,0.5666995441527888,0.5689812734496152,0.6214536743585751,0.672405514234103,0.7826281165241176,,,,,,,,,,,,,,,,,,,,,,,,
33,0.5405663262241496,0.5300009126094305,0.53664775719773,0.5396734925971475,0.5350686428721295,0.5297909895412808,0.5351659993377885,0.5418338472370293,0.5244606598435421,0.5247707081526481,0.5341055720041346,0.539856916056438,0.527734014024824,0.5337812957172017,0.5468176229013828,0.5681845143224753,0.5372420564809098,0.540464235124452,0.5438503491784578,0.5370008224179257,0.5401088358310518,0.5445426768048995,0.5329126737571986,0.5267338229508853,0.5234214323407836,0.5478364166999666,0.5824667596142091,0.5274852122844288,0.5475473265839523,0.5518948061531134,0.5452545183877321,0.5401393866108827,0.5371506067086023,0.8839766954806569,,,,,,,,,,,,,,,,,,,,,,,
34,0.5460284435255844,0.5344684466529858,0.5511033882633181,0.5541609048195246,0.54120987408459,0.5387644071955864,0.5375333508021932,0.5423164034646207,0.5267074165687882,0.53836829316015,0.542129691713044,0.5485586169229506,0.5384957400505372,0.5533721551478348,0.5497489458312521,0.5765400606838431,0.5461941433587152,0.5488532141356187,0.5495353576411148,0.5434770805067035,0.5553574997945616,0.5561359531072977,0.53170902969185,0.5422920249183899,0.5361531062347076,0.5544516365969894,0.58794397011075,0.5300580488586079,0.5631958657138365,0.5563677027080246,0.5441565071023354,0.5482221070049892,0.5515819293533805,0.70156705435937,0.8874385520618921,,,,,,,,,,,,,,,,,,,,,,
35,0.5168596532969366,0.5262045224659012,0.5208359505646386,0.5233743851006483,0.5173671410296639,0.5184699452724739,0.5182006825832136,0.526105404403063,0.6919607437093742,0.6472095936575747,0.6436511983067633,0.5188072595145022,0.694107339670791,0.5183721326266618,0.5151294524064505,0.5231117146405523,0.5276157121238664,0.5238467318569591,0.5155704189962336,0.5180383525769335,0.5176230349077611,0.5234974783509874,0.6784723368857803,0.7028967164689592,0.7110668378474923,0.5257621676879213,0.5302749887683079,0.7173469127913329,0.5128507107241623,0.5258757714726415,0.5209677749807163,0.5205843453760775,0.5181578169498576,0.5213719783604326,0.5316919314464857,0.9574326306970263,,,,,,,,,,,,,,,,,,,,,
36,0.5421085553588963,0.5414849926604377,0.5362655262449576,0.5455733557237551,0.5443548573209754,0.5365709573879723,0.5451990296220542,0.5507618302928179,0.5237053954516068,0.5244157392252792,0.5196924046176757,0.5502805043915342,0.5275399014862958,0.5361801753457777,0.5445553163922191,0.5416726867602102,0.5400324647686875,0.5427938312920173,0.5451921528111101,0.5438371746571119,0.5376419626149407,0.5374231608972625,0.5342003913281148,0.5278179759099796,0.5238984733268354,0.5637644484382864,0.5421284475614442,0.5195177050565709,0.5571198929671369,0.5655711793419576,0.7057903894739195,0.6288435077025796,0.6245866369591632,0.5363638637209344,0.5503808518053737,0.525216772971852,0.8732063288910649,,,,,,,,,,,,,,,,,,,,
37,0.5419107282541582,0.5394590477748533,0.541541645382832,0.545488692070024,0.5461809787353732,0.5375947285903262,0.5440784517381025,0.5445437096861776,0.5180024957389239,0.5242705487450198,0.5196655928432453,0.5485506760948565,0.5241426579602892,0.5341778689774539,0.5479171922023931,0.5394871193746411,0.5403967475944867,0.5379461612404036,0.5456111382054005,0.5424574619377937,0.5361764028579117,0.5374619761015041,0.5229654792225634,0.523559396843812,0.5219121328494324,0.5673076450418187,0.5437083650352871,0.5159848421125085,0.5592997441538166,0.563393031363026,0.6901272923062923,0.6219147777769551,0.6295025802038673,0.5301645832437465,0.5438698283201677,0.5185308857066318,0.7497860024686075,0.9330607033519057,,,,,,,,,,,,,,,,,,,
38,0.5269066719570614,0.5308011157406797,0.5290637542058831,0.5258231483921716,0.5212024945227184,0.522743554339032,0.5238535478281574,0.5260244607681271,0.5726422876320246,0.5785437385163743,0.5711745007334238,0.523326263849609,0.5685183081274642,0.5099043200544975,0.5262760432460055,0.5223672603367333,0.524965933037739,0.5296010908783295,0.5141176094035818,0.5125920123013225,0.5218414732341986,0.5271831559310538,0.578059764022257,0.5690506753515809,0.5657430473281153,0.5219357552504361,0.530628120986604,0.5735314199118681,0.5102025885718551,0.5281760461024212,0.5242467219784359,0.5227891475345615,0.5215647430018532,0.5176368466588996,0.5266584803588986,0.5622379324551717,0.5267317805672329,0.5194559997785018,0.9141668214663676,,,,,,,,,,,,,,,,,,
39,0.5255239617555779,0.5284124885771333,0.5294661043308397,0.5312341583159674,0.5251021371985285,0.5282464192710993,0.5267115181785672,0.5249835627960061,0.5852973235872099,0.5944433976020741,0.579475227446974,0.5351508648904046,0.5903153667448515,0.5335727783656278,0.5229576929830391,0.5316851967958923,0.5276679118551086,0.5256295154648124,0.5293501641430686,0.5244889237005852,0.5210578526393506,0.5234609668949664,0.5956287656738284,0.5916462378332953,0.5713436742469575,0.5297928257520734,0.5376634675353611,0.5809778610979606,0.526750859497539,0.5319773665271845,0.5277043284664044,0.525203457430823,0.5257314066092567,0.533848881717777,0.5378866644527528,0.5773241272408284,0.5266101490719415,0.5282795011661028,0.6179829532017033,0.894682883304438,,,,,,,,,,,,,,,,,
40,0.5278675405802156,0.5277343572098235,0.5299331793821188,0.5321693488073082,0.525501881751237,0.5229202695221791,0.5185249976365901,0.5216338661298469,0.58798052511271,0.5830165336731769,0.5823159935086757,0.5264616883545784,0.5795066007686484,0.5326120390018472,0.5186899288768859,0.5270842098085131,0.524699777517988,0.5242786077199758,0.5256737041345533,0.5321404203622291,0.5143247670365272,0.5204255521556795,0.5912408334680994,0.5800925675006533,0.5708746211930272,0.5276676680326885,0.5283266788843526,0.5701001029650726,0.5214144360998932,0.5315421692088026,0.5244342933473801,0.5283542195040142,0.5262676809271335,0.5212617898435378,0.544029982678536,0.5824580267947986,0.5206718622662818,0.521811917947545,0.6125008125137712,0.6836211827956278,0.8768901779785647,,,,,,,,,,,,,,,,
41,0.5324581484923709,0.5303274632205038,0.5292017735323935,0.5308943987992939,0.5239240315149942,0.5246738358147706,0.5266852579131603,0.5283654480166492,0.5833340321761648,0.5910907807607654,0.5850767920410445,0.5321317585317243,0.5913148907789234,0.5325042066373136,0.5236206766735197,0.5252559903242074,0.5322490911144206,0.5286022206669665,0.5368574820379487,0.533578353545726,0.5190915676892086,0.5228873429014276,0.5884208973759167,0.5837468042557076,0.5672815390020823,0.535117605495525,0.5360038027763089,0.5721101690261781,0.5286068255777818,0.5348558241246084,0.5316718989054179,0.5270631189137717,0.5299031055265159,0.5242728834349557,0.5431752777937361,0.5741012527278493,0.5265554599184594,0.5281375666175744,0.6143520752926295,0.7028788279262763,0.7459953005812103,0.8875365406960337,,,,,,,,,,,,,,,
42,0.5209462383575754,0.5265265637590786,0.5242743280600969,0.5236032624780268,0.5232523265699736,0.5219187846988352,0.523774427178427,0.524539642400567,0.5416722402006379,0.5398165110071688,0.5377242262303981,0.5236598104794076,0.5426360323008536,0.5213984611291467,0.5248437068505529,0.524328179742681,0.5223000075668733,0.5267117027177521,0.5250195692077907,0.5181600581917187,0.517202591402775,0.5241877253990095,0.5363840363865476,0.5394852823336562,0.5352717310787581,0.5214295009251895,0.521037966474013,0.5336282194717248,0.5201117598816636,0.5239003409778695,0.5160394440963697,0.5152397959330997,0.5211492658593488,0.5202520227617335,0.5254511450344679,0.5378190899003961,0.5155523595022643,0.5109422067121511,0.5384419341342818,0.5519939666532555,0.5402621701186744,0.5435829042458422,0.9215982700429359,,,,,,,,,,,,,,
43,0.5298786363337951,0.5222392524989998,0.5278984501106568,0.5293466087772356,0.5265371936159745,0.5286769491031577,0.524152667819683,0.5244890487144833,0.5441665043219902,0.5390746361387216,0.5376549612406116,0.5278558419416226,0.5387784823456121,0.5374464688469973,0.5304345344658614,0.5190575973397903,0.5232550243814391,0.5227378918334122,0.5329483352623146,0.5271797808625258,0.5188715264089139,0.522699067333664,0.5352036642247849,0.5293528428900401,0.5362321763541381,0.5308650579442215,0.5165153507213261,0.5389439044702778,0.5237311599274724,0.5258349851978718,0.5165963429310987,0.5143315994602634,0.5226276911822807,0.5236181850087452,0.530096947384007,0.5286060786548558,0.5145979617529999,0.5168792766959586,0.5400317870965842,0.5402020126888619,0.5426605276111308,0.5440505935275712,0.6770150412371642,0.9452485616771671,,,,,,,,,,,,,
44,0.5261993956978666,0.5262302227335653,0.529245641012743,0.5302291266159846,0.5276081192399065,0.5240311800727874,0.5215027527054241,0.5252512192585966,0.5451035937097788,0.5379815614008854,0.545828596098344,0.5332799644619461,0.5412664140921699,0.5313210854755601,0.5362349345154056,0.5238640452360321,0.5232075858391068,0.5273179505966578,0.5296252330505908,0.5280020094673499,0.5263345376103767,0.5319553011550842,0.5433227033332934,0.5368039105819725,0.5330031955441782,0.521042108427942,0.5224005838434249,0.5362797686190476,0.5209854520179176,0.5272570091223533,0.5212104123641177,0.5128387497612588,0.5197094852918981,0.5332699648146185,0.5365135301065936,0.5325443246283861,0.5182300469914969,0.5210824416526676,0.5409473872070147,0.5500598099911168,0.541032235486626,0.5509215727741137,0.7014805725253881,0.7069635489520718,0.9353874182458308,,,,,,,,,,,,
45,0.5275293581266839,0.5261272220140989,0.5250123256861086,0.5292232671341354,0.5301786197617371,0.5292282540247742,0.5171261841883132,0.5287113525028935,0.5278915071151249,0.5475844793609739,0.5448027040169765,0.5348526479903345,0.5435583121331763,0.5364734269451311,0.5370854453019253,0.5271730869339262,0.5265777933729455,0.5289368916903272,0.5260050545063898,0.52269571893877,0.5339290423079841,0.5288587684494392,0.5362256777770807,0.5388833604666627,0.5315910774587063,0.520476028470079,0.5205727319239493,0.5365389879784584,0.5215795702002141,0.5254420417588145,0.5131745893080307,0.5149549507541527,0.516515271040556,0.5303119631107315,0.537544350838143,0.5342865115047617,0.516721800199561,0.5177611987400307,0.5397824034409673,0.5428696967472897,0.540460334776438,0.5425389216868108,0.5728178164571406,0.5718620708071416,0.5712256979690876,0.9450873415252524,,,,,,,,,,,
46,0.532440750732531,0.5241246246784776,0.5295145039649612,0.530996098559893,0.5306858825134833,0.5293448621184854,0.5238486915152248,0.532087455816962,0.5355164535777646,0.5458955327336975,0.543297765443242,0.5381619907615334,0.5433523543528261,0.5296132847595552,0.5321300951194157,0.5283244810887247,0.5219688864923082,0.5197227541488233,0.5229481915123915,0.5276836624462099,0.5333151189658473,0.5327031122444182,0.5401664133067342,0.5416480974236192,0.5318194776638939,0.5240989316859817,0.5239360846288389,0.5400512752140032,0.522359658062245,0.5279106876865148,0.5215715586492725,0.5150844879002016,0.5205685581377528,0.5314134540336771,0.5399552158750308,0.5380262909323881,0.5187569162366364,0.5285305653562749,0.5413153120544166,0.5450236615153042,0.54565353354579,0.5472060458651823,0.5794343839825842,0.5736963868675169,0.5820018367179234,0.7006551263979393,0.8725310849745527,,,,,,,,,,
47,0.5280093284325232,0.5248895192788747,0.5349301588157271,0.5301377410947121,0.5264772902393683,0.5215127542323934,0.5245175413432599,0.5303510438574472,0.5401451603845022,0.5377664533117531,0.5364957780646825,0.5298789132403663,0.5354464567457818,0.530483245225845,0.5315105928735459,0.5187118357143585,0.5233344259700397,0.5236832513090424,0.5238852333885988,0.5253594971353669,0.5251230311776888,0.5270492915476361,0.5319195012133549,0.533889139881868,0.5377921057653465,0.5256223407473753,0.5181878372889598,0.5346171703758373,0.5223146620791116,0.5363835446001545,0.5198636831385675,0.5202821303237332,0.5218409311557761,0.5174645657735522,0.5309710100988293,0.5279902075287468,0.5133464189952344,0.5157102423957304,0.5442129691791723,0.5365926523724273,0.5423923829486761,0.5423638453888371,0.5716825699568235,0.5705784140966427,0.5783285227256103,0.6294757658505677,0.6304711830966763,0.8845287999630114,,,,,,,,,
48,0.5306129291558663,0.5295911944136941,0.5331957705001167,0.5280453547837602,0.5258055310940971,0.533302238421565,0.5272092458897061,0.528147020055904,0.531875676706087,0.5378181391199205,0.5427297275051133,0.5376841760892093,0.533549869261077,0.535070229059234,0.5334483265607275,0.5247864926465744,0.529083493806217,0.5196305521470702,0.533081337497766,0.5225717117845368,0.5241239556149995,0.5240063322959087,0.5336778348583633,0.529953798803139,0.5270295819258594,0.5241927443845924,0.5190172789521602,0.5309723558702741,0.5283732986028954,0.528438903772917,0.5111349039994484,0.5157436068093959,0.5157438800693918,0.5185474878275579,0.5315362235457596,0.5290250012828079,0.5196102463260188,0.5243724817210202,0.534755442710235,0.5380498600254412,0.5344213694719301,0.5400752969677385,0.5725241713868965,0.5688803929786235,0.5830507863156907,0.6344984429898479,0.6354157464627512,0.6081632616008685,0.9393897102752073,,,,,,,,
49,0.5267941057520149,0.5259290813422476,0.5319085402265711,0.5309860855384221,0.5254363324472826,0.5257459794975375,0.5155236557794142,0.5241116258731602,0.5390352972590489,0.5424766406802791,0.5475060393872015,0.5354858707526116,0.5437773952595457,0.5297349689397471,0.5379947989433491,0.533554684429624,0.5238866237620077,0.5211064573477101,0.5266420216104817,0.5303935560405832,0.5319657062521465,0.5296021915531847,0.5427135464116717,0.5392141551181976,0.5387038002463022,0.5249045493477174,0.5243612582438157,0.5424044187033035,0.5202175419824531,0.5278432363021165,0.5209426119948991,0.5174084498433643,0.5238193059445294,0.5250241217842626,0.5375626954433753,0.5424448395834285,0.5263239402562674,0.5272645972023235,0.5377830105571497,0.5410102136874273,0.5422017982917365,0.5439363647134439,0.5774443142344053,0.5848403623341377,0.5866689097688872,0.6504955818442112,0.642003220696543,0.6265342001067797,0.6603763897922801,0.8202306440388543,,,,,,,
50,0.5295302241720043,0.5296440267467243,0.5311423914566342,0.5272848969124284,0.5254734250579802,0.526843502937521,0.5240089025678631,0.5254830256042288,0.5411379451535643,0.5427068714629104,0.5364923468529779,0.5321178692176022,0.5457038117158285,0.5313786333952351,0.5323990465091498,0.5333986375397398,0.5272176547892385,0.5248154954006848,0.5244432506466842,0.5304377140559835,0.5347001273367495,0.526598197613235,0.5447517649558646,0.5413849534873557,0.5334260445990575,0.5352153650458575,0.5253671235128451,0.5439001871234962,0.5266117600426008,0.5310279057013552,0.5229338287655589,0.5179147829854044,0.5247177307983156,0.5273759922750557,0.5372984927808752,0.5374020749947593,0.5232824889164602,0.5310020651359743,0.540353097122308,0.5435909436500567,0.5427308821089517,0.5496746662248239,0.5837518054949529,0.5878045131909827,0.5956846130906561,0.6551877501525841,0.6513329280100565,0.6328534353643485,0.6768930317877091,0.7213043646382005,0.9077905033912144,,,,,,
