,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
13,0.5144248515339386,0.5222136219679854,0.5452879589563845,0.5574494548666644,0.30617963416408334,0.5443221478460946,0.5438359997463843,0.5199792657140341,0.5164150038562505,0.5517605708564808,0.5492494733720221,0.5235759646988565,0.5208041293707448,0.804216051072697,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.5155787504843309,0.511794644986802,0.53994062508576,0.5468616497071918,0.3099265059442326,0.5415376659486707,0.5392008243028505,0.5319449806842209,0.5137554625234454,0.541750722374239,0.5424755746182849,0.5228206744560031,0.5349861665145837,0.5761046607424823,0.9205688430535838,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.5227471348077488,0.5252471705599863,0.5459975951231211,0.546168245789547,0.3082926109158298,0.5378602579667386,0.5363821344026628,0.5308662634824483,0.5220226473955808,0.5463753397712646,0.5482643076824681,0.5260349456347021,0.5349778092516467,0.5863299929800193,0.6814187985846908,0.9592345643220723,,,,,,,,,,,,,,,,,,,,,,,,
16,0.5328866065886553,0.5291233832330445,0.523303110941258,0.5245455035459458,0.30957379576206223,0.5292776191488975,0.5224363520422688,0.5336424834733294,0.527856320082624,0.5378025755367765,0.5393250495769396,0.535737833600926,0.5368711917739573,0.5180768240362921,0.5232650848010314,0.512586986338033,0.8871921395470257,,,,,,,,,,,,,,,,,,,,,,,
17,0.685077453577963,0.7090348578291289,0.5272904733639294,0.5230905430268027,0.31209725986171943,0.5402123281295597,0.5293029702731247,0.5353222287969378,0.7066983112557167,0.5274953201571789,0.5356050825311909,0.5318091229192603,0.5310161448728111,0.5115517537151426,0.5099028967401756,0.5206848617875808,0.5286836808869972,0.9532962961042301,,,,,,,,,,,,,,,,,,,,,,
18,0.5286026299575088,0.5328060147706666,0.5211940548685055,0.5179888089700991,0.3092869807082311,0.5239049794942954,0.5196000218171812,0.5246314028044591,0.5332030605179675,0.5151957526788731,0.5208514943551513,0.5263603656411289,0.5280506835521339,0.5123899746916778,0.5194925469631451,0.5221576323613885,0.5717337168179865,0.535325020284955,0.8009089816307211,,,,,,,,,,,,,,,,,,,,,
19,0.5318832413561299,0.5345745394945756,0.5140163467976592,0.5137886697418366,0.3124730205342235,0.5233452286309899,0.5177677313752773,0.5274686541305821,0.5261285055714693,0.5212362869998739,0.5215692112989537,0.5373785506922458,0.5318105757173894,0.519644348781223,0.5215373528285739,0.5254939948703513,0.5788760991795626,0.5298876199041743,0.6994594247335871,0.883094079951169,,,,,,,,,,,,,,,,,,,,
20,0.5281371678674902,0.5297688771695447,0.5292598230705464,0.5264020355203907,0.3087512795173455,0.5235251974254972,0.5125538133063263,0.5231613344443142,0.5297874412246685,0.515352504342042,0.5189019529250188,0.5299370592025879,0.5330677502141528,0.5249093858036175,0.5267873573400117,0.5241588234889916,0.5594002914030052,0.5258640146270558,0.5491204416877475,0.5508887092169943,0.9014578851284435,,,,,,,,,,,,,,,,,,,
21,0.5445491161239836,0.5444439303205489,0.52300203798171,0.5113820347993796,0.31385218027474815,0.5238117555823936,0.5232007650363004,0.5382152680320547,0.5305512744891486,0.5328019990372131,0.5375371215916918,0.5303187690761932,0.5395986801870418,0.5127835963242108,0.5168829364859652,0.516278410121031,0.6788207008993686,0.5353058511296579,0.5754275775737576,0.5730468754015814,0.555811973914509,0.9166748026754423,,,,,,,,,,,,,,,,,,
22,0.5276365040216273,0.5201316141218817,0.548796612082879,0.545546910914849,0.310418474408603,0.5413610545110823,0.5426335139628666,0.5312183735089386,0.5243310476489949,0.5501974964960313,0.5449866404026584,0.5277930463823749,0.5308926881463206,0.5811579018468486,0.7534776895796765,0.7333650895260728,0.5197382591781012,0.5177285228110872,0.5245561058674566,0.5226417301489746,0.5361356750861607,0.5207796610896042,0.968994856265735,,,,,,,,,,,,,,,,,
23,0.5256366413787679,0.5176487426469957,0.547138947119631,0.5408604803366902,0.3152807194007925,0.5386179331153477,0.5386539035479344,0.5282931216575028,0.5197533870917842,0.5485106566876177,0.5430617554689725,0.5263864236190097,0.5307664563067436,0.5790305200415797,0.6745356680099703,0.7520656439124201,0.5212650573110711,0.5194906509524223,0.5209027201658587,0.5232363415476666,0.5281726001292314,0.5215549015701523,0.719043256373533,0.7581638280832691,,,,,,,,,,,,,,,,
24,0.5150940441801393,0.5130242518459381,0.541482596500406,0.5429158708631904,0.30898766388109394,0.5397884385407141,0.5419355938640542,0.5154272296797544,0.5101206505983786,0.5484535343956491,0.5457729726242468,0.5262859095824912,0.525699192159474,0.5806113421665535,0.6802930759103759,0.686778965516034,0.5274153200169098,0.5109734410896445,0.5208368067849647,0.5165166355059335,0.5206937361631366,0.5172053948716103,0.7217259390812065,0.684413906334772,0.8488014350044695,,,,,,,,,,,,,,,
25,0.5259636661622633,0.5240164238883341,0.523931332007635,0.5179112876681454,0.3082622020090169,0.5240972350216477,0.5174163759676685,0.5233072861424677,0.5262940594384792,0.5246340618225719,0.5203217357369412,0.5303507897140937,0.5351002347305108,0.5204990068245811,0.5263561398796847,0.5242322378416094,0.5514744535143293,0.527062959658412,0.5492468030209594,0.5490989010090428,0.657957544113753,0.5518483102446379,0.5327849026701503,0.5269374170744225,0.5227566201680688,0.8384601772006364,,,,,,,,,,,,,,
26,0.5366884115566348,0.5366160098342556,0.5231617957915692,0.5257940302322178,0.31429112218992766,0.534013858545374,0.5250681489665738,0.53368877568178,0.5402237136397772,0.5385604819541999,0.5424297496111359,0.5426155011689685,0.5435765098295121,0.516900338973715,0.520187339409505,0.5242137523676846,0.675785378123547,0.5342585560349689,0.5794410971868625,0.5887123764989255,0.5599292329881349,0.6553011358483526,0.5227144438141847,0.5243207005558083,0.5219624289045101,0.5516264052811324,0.8668992519219916,,,,,,,,,,,,,
27,0.5351970561062889,0.5385868606863365,0.5248087391743117,0.5230499143889052,0.3087484324347007,0.5367086299880337,0.528376209437187,0.5356021280691377,0.5339098998771439,0.5438983753015039,0.5416952942302481,0.5398082258730205,0.5418800916292773,0.5185547603209381,0.5200963680717898,0.5211008080911738,0.6800598459953804,0.5397716320623368,0.5799862744375863,0.5874977806882425,0.556436446752873,0.6561787584424139,0.5189030666632262,0.5255742109951154,0.5210480698989012,0.5562141860707898,0.760551011172244,0.8114327475400139,,,,,,,,,,,,
28,0.525042903702404,0.5174618596295506,0.5432561806817375,0.5404065893496708,0.31280323038837976,0.5446899671681784,0.5414180262034328,0.527079455618424,0.5224680938618169,0.551781760274328,0.5503029907693837,0.5213430544145161,0.5314757525398083,0.575803298896972,0.6854709236935377,0.6840512972567503,0.5127255626341145,0.5213834726922585,0.5196117913258215,0.5234829709899133,0.518874937576414,0.52919310102928,0.752076916162937,0.6743031478446074,0.6577966998109708,0.5248087889627214,0.5210285397640426,0.5146320296073014,0.9458793806477062,,,,,,,,,,,
29,0.5309839971796729,0.5181360593400566,0.5487206697852014,0.5459553265266122,0.31241222520809847,0.5428156107928177,0.5391305179068133,0.5222765020150522,0.5263858088184447,0.5523755234270751,0.5483006876414772,0.5227973426455815,0.5285657603393653,0.5744056910861114,0.7126903268411837,0.6855492225877531,0.5188473830716112,0.5254611966607305,0.5253952306298613,0.5277751772364043,0.523980812105256,0.5233826606931173,0.7920833895588595,0.687199606430421,0.6713430147578786,0.5256474088747543,0.5214138111181633,0.5218222687302068,0.8217265264480611,0.8797831992631118,,,,,,,,,,
30,0.5352330836701775,0.5262004702376852,0.5280623945734865,0.5258775340263229,0.30693416297852116,0.5336736949593931,0.5170498438179185,0.5257438910559782,0.526320056271086,0.5264515312867661,0.5202978564089,0.5320494087222974,0.5309996906673684,0.5223085008500687,0.5395715526548703,0.5277575998063397,0.5513832580557461,0.5332155715244833,0.5518637125036208,0.5535721014786501,0.6375650336806835,0.5482051129549754,0.5394034137454999,0.5334463024658969,0.5289762166160333,0.6544579522005267,0.5537109461313602,0.5523177040615992,0.5366492085632502,0.5348213694986322,0.926882282569217,,,,,,,,,
31,0.546030194406359,0.5344138458849955,0.531973533266898,0.519184302043966,0.3097953852282232,0.526499679690358,0.5177659035717261,0.5234947279779237,0.5193935071115365,0.5204963902392558,0.5219325698981946,0.5320924101986891,0.5339281125674464,0.5187390735597505,0.5283517288537494,0.526288834659698,0.5653283766642017,0.5347621262611632,0.5555349797511098,0.554891338843627,0.7079363528865225,0.5627944763294906,0.5447392236489843,0.5308842729692624,0.5261642920797366,0.6512698198115046,0.5600092524129934,0.5530908776965462,0.527818326744157,0.5280490978990912,0.6315698520849725,0.9571895898657814,,,,,,,,
32,0.7186527751987917,0.7151528885951034,0.5324313705409804,0.5278892670481049,0.31366964955895693,0.5347323455345121,0.536137031349283,0.5363605428319118,0.7333165658143641,0.5218779908654295,0.5415522439632382,0.5346242727760435,0.5309278097983102,0.5219582954415892,0.5196997450367131,0.5224662793009651,0.53515482176554,0.6942569884630706,0.5355358160218348,0.5382931912811365,0.5364412071636336,0.5430070429430605,0.5281456417140092,0.5214593737153437,0.5126190304875479,0.5310799243105041,0.5415845032972345,0.5343003950361344,0.5232424576018707,0.5281971796331516,0.5310622416131412,0.5353398284174932,0.931519132380087,,,,,,,
33,0.7141900552801785,0.7648070558654014,0.5282886416230617,0.5348243662997448,0.307477238027617,0.5292200661438841,0.5342093804246808,0.5411459118453694,0.7576218049716829,0.5338487843497731,0.5333079847342387,0.5346839553957999,0.5344689156835384,0.5191367358436207,0.5165718610023888,0.5248808755972614,0.529738370340262,0.7387782894963001,0.5332107491654853,0.5315890341286502,0.5334654944010989,0.5313918121815981,0.524662555926805,0.5199978213384554,0.5154105634753943,0.5229817587532655,0.52654296070916,0.5348912442819974,0.5191268320742046,0.524837759288152,0.525783718076412,0.5202435015745775,0.7290718572469561,0.9013287646573969,,,,,,
34,0.7118965686648149,0.7139520820427145,0.5287063343891589,0.5297333842543699,0.30400586074025876,0.541450462996045,0.5334234995707796,0.5378551921628383,0.7625604830092187,0.5417157651693821,0.5375882552396476,0.5329128451645477,0.5279073005756991,0.5191216295678227,0.5152976320680279,0.5236289020685481,0.5299945138105931,0.7100624976829423,0.537144808724474,0.5261708698113127,0.5241723701589246,0.5321770507962897,0.5242150417738425,0.5200333489434771,0.5144682785920697,0.5217660650466194,0.5320042057837192,0.5376761421326794,0.5176713370252989,0.5250406007129211,0.526822889582481,0.5227111219572071,0.714593696584392,0.7763267352625198,0.9891517436482705,,,,,
35,0.7564823971541466,0.728636860364787,0.5316573638880885,0.532435026345853,0.310627424103098,0.5390153085728161,0.5345540591834376,0.5365332863994017,0.8067416962384465,0.5286153330582835,0.5385113615178865,0.5354686003714996,0.5346218152607922,0.5163598407625255,0.5177549607357754,0.5264796762431214,0.5310032395486508,0.7194314533236719,0.5291384941920837,0.5288606406589054,0.5313410126082366,0.53480175257599,0.5251276112690239,0.5241362686071992,0.5141336277159722,0.5272468680528698,0.5329262595385071,0.5353004778345442,0.5261699425774168,0.5272437164643393,0.5288900885446551,0.528165607196349,0.7453540835900612,0.7610551801594119,0.7677827896161884,0.8231283061737442,,,,
36,0.7030850128801396,0.6963461947287778,0.5235673243151134,0.5307569512316416,0.3095869353091445,0.524548495911425,0.5237379990018731,0.5280099115642922,0.7007712588615295,0.5299531662046838,0.5309750191828083,0.5327433757184047,0.5355269224443896,0.5191458399130912,0.5115595735564882,0.522450420358211,0.5300777345871018,0.7210723724766627,0.5304613638629972,0.5272292134905574,0.5294735166082787,0.5323966241060946,0.5198210699744615,0.51573235056001,0.5157071009518027,0.5233692645965141,0.5280322161021714,0.5314879610465412,0.5203441415572417,0.521660822374739,0.5314152121212479,0.531167175780902,0.6800831633052784,0.7353282887450686,0.7158100403956261,0.7144553064647571,0.9784368418160873,,,
37,0.6679590455497812,0.6697160413237075,0.5207268055685642,0.5234473205614123,0.3052058299373949,0.5304325130065317,0.528957766636881,0.5394301172682223,0.6863050336923032,0.5258764156783556,0.529506878617643,0.5233753147391319,0.5276764812616682,0.5137652995926462,0.5064116919940872,0.5146683198845686,0.5286683486574824,0.6905097765235838,0.5278794923691124,0.5255993612032835,0.5260251048346694,0.5256916493877237,0.5184841912453068,0.5162577214460465,0.5127321362556765,0.5189692767249068,0.527782603412108,0.5313192415155656,0.514665496538049,0.5191328933860365,0.5318693995565869,0.5160454489717812,0.6714199940417651,0.7314769470717435,0.7076271815311981,0.6996120703924469,0.7156345221077164,0.970876207189116,,
38,0.692250991398662,0.7266550984949256,0.5244045111086197,0.5300954642587038,0.31528337722565064,0.5341346277799752,0.5246214904359364,0.5298590050495384,0.7087478117667214,0.5223190460513012,0.5283422996753193,0.5333318447314918,0.5377983613106458,0.5178664842699527,0.5105533245631769,0.5150667449434557,0.5286480871720503,0.8172948047634719,0.5387609830616938,0.5367125200951682,0.5274695770434762,0.5398381960861167,0.516792649668954,0.5156217693154485,0.5088445580127601,0.5244267268111225,0.5355804492417066,0.5286724370928568,0.5150543805517795,0.5203701901747316,0.5289684764245107,0.5272232443912372,0.7079495761740229,0.7433746300377054,0.6951980534647105,0.712185231335057,0.7150052318597262,0.7031051828726602,0.8671029919961454,
39,0.6845853521421051,0.6988514795428349,0.5249499933652159,0.5303747852057912,0.31073822821556274,0.5243802111540479,0.528264349444656,0.5273723331153374,0.6882479243329321,0.5271872530421364,0.534895890311877,0.5268615193283096,0.5301922714339345,0.5142961600369496,0.5058908754022015,0.5153494727743069,0.5287601839985975,0.7204848254191235,0.5264461474912578,0.5267904998841324,0.5221181643843983,0.5340373081911943,0.5176824292153249,0.5131263851943036,0.504161758800453,0.5158269449024037,0.5258401201920827,0.5256429900677351,0.5140927984625748,0.5195823538765258,0.5269926184068433,0.5215453950040043,0.6715027860387203,0.7315394308988229,0.702986563122376,0.7041686831075346,0.800981839024261,0.7401676554975832,0.7251407027485556,0.8936301634365462
