serotype,,N7,N7,N7,N7,N7,N9,N9,N9,N9,N9,N6,N6,N6,N6,N6,N8,N8,N8,N8,N8,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
accession,,>KP417121,>LC121446,>MF362105,>CY183647,>KX061825,>MK995787,>KP418210,>MG925497,>CY126282,>KP414893,>CY004737,>LC342605,>CY206472,>LC417181,>CY179349,>KU042825,>KT327389,>CY047029,>CY140838,>MG650626,>CY076167,>CY097680,>KY013750,>KY063862,>MK071350,>CY076015,>CY005548,>AB292786,>CY014620,>AB292782,>EU871830,>EU743137,>CY097704,>CY097712,>CY097720,>CY097728,>MK424190,>MK424193,>MK424195,>MK424200,>CY032722,>KX960455,>KY550765,>CY130104,>CY005853,>MK071422,>CY005719,>MK045479,>CY185889,>CY005726,>CY005407,>MH498701,>MK071446,>MK071454,>KX101186,>MK163948,>MK163958,>MH499170,>MH488116,>MH499082,>MH499004,>MH488124,>MH498828
serotype,accession,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N7,>KP417121,0.0,0.09927679158448388,0.07889546351084809,0.05522682445759364,0.09467455621301779,0.43523997370151213,0.41025641025641024,0.40565417488494415,0.41683103221564755,0.40959894806048647,0.4273504273504274,0.42340565417488496,0.41683103221564755,0.41288625904010523,0.40762656147271537,0.4858645627876397,0.514792899408284,0.5069033530571991,0.502301117685733,0.4858645627876397,0.5082182774490467,0.5121630506245891,0.504930966469428,0.5226824457593688,0.41025641025641024,0.5134779750164365,0.4181459566074951,0.3977646285338593,0.4201183431952663,0.3984220907297831,0.5134779750164365,0.40105193951347795,0.5115055884286653,0.5121630506245891,0.5121630506245891,0.5115055884286653,0.3938198553583169,0.3938198553583169,0.3938198553583169,0.3938198553583169,0.5272846811308349,0.5272846811308349,0.5239973701512163,0.41025641025641024,0.43063773833004604,0.391190006574622,0.4273504273504274,0.3997370151216305,0.4089414858645628,0.4266929651545036,0.4266929651545036,0.4089414858645628,0.391190006574622,0.39644970414201186,0.41880341880341876,0.39447731755424065,0.39447731755424065,0.40959894806048647,0.3938198553583169,0.41025641025641024,0.41025641025641024,0.39447731755424065,0.41025641025641024
N7,>LC121446,0.09927679158448388,0.0,0.032215647600262964,0.06903353057199213,0.10453648915187375,0.4240631163708086,0.43261012491781725,0.4293228139381986,0.42340565417488496,0.43458251150558846,0.4174884944115713,0.41683103221564755,0.42143326758711375,0.42603550295857984,0.4155161078238001,0.5180802103879028,0.5141354372123603,0.5239973701512163,0.5187376725838264,0.514792899408284,0.5128205128205128,0.5134779750164365,0.5088757396449703,0.507560815253123,0.4332675871137409,0.5108481262327416,0.41025641025641024,0.4135437212360289,0.41222879684418146,0.41420118343195267,0.5115055884286653,0.4240631163708086,0.5141354372123603,0.514792899408284,0.514792899408284,0.5141354372123603,0.4174884944115713,0.4174884944115713,0.4174884944115713,0.4174884944115713,0.514792899408284,0.5121630506245891,0.5088757396449703,0.4069690992767916,0.4115713346482577,0.4201183431952663,0.40959894806048647,0.41288625904010523,0.40828402366863903,0.40762656147271537,0.4089414858645628,0.4286653517422748,0.4201183431952663,0.4201183431952663,0.41025641025641024,0.4201183431952663,0.4201183431952663,0.4293228139381986,0.4201183431952663,0.42800788954635105,0.42800788954635105,0.42143326758711375,0.42800788954635105
N7,>MF362105,0.07889546351084809,0.032215647600262964,0.0,0.048652202498356334,0.08415516107823795,0.4339250493096647,0.4115713346482577,0.4069690992767916,0.4155161078238001,0.41222879684418146,0.43261012491781725,0.41946088099934253,0.42077580539118997,0.4115713346482577,0.41683103221564755,0.4983563445101906,0.5292570677186061,0.5095332018408941,0.504930966469428,0.4963839579224194,0.5055884286653518,0.5095332018408941,0.5036160420775806,0.520052596975674,0.410913872452334,0.5082182774490467,0.4247205785667324,0.4043392504930966,0.4253780407626562,0.40368178829717294,0.5088757396449703,0.40959894806048647,0.5101906640368179,0.5108481262327416,0.5108481262327416,0.5101906640368179,0.3971071663379355,0.3971071663379355,0.3971071663379355,0.3971071663379355,0.52465483234714,0.52465483234714,0.5213675213675213,0.40959894806048647,0.4247205785667324,0.3984220907297831,0.4266929651545036,0.4043392504930966,0.40828402366863903,0.42603550295857984,0.42603550295857984,0.4049967126890204,0.3984220907297831,0.3997370151216305,0.4240631163708086,0.3997370151216305,0.3997370151216305,0.40565417488494415,0.3997370151216305,0.4043392504930966,0.4043392504930966,0.3997370151216305,0.4043392504930966
N7,>CY183647,0.05522682445759364,0.06903353057199213,0.048652202498356334,0.0,0.0585141354372124,0.4332675871137409,0.40302432610124916,0.39907955292570674,0.41485864562787644,0.4049967126890204,0.4312952005259697,0.42143326758711375,0.4201183431952663,0.41222879684418146,0.4161735700197239,0.49375410913872453,0.5220249835634452,0.5088757396449703,0.5029585798816568,0.4924391847468771,0.5029585798816568,0.5069033530571991,0.5009861932938856,0.517422748191979,0.4089414858645628,0.5082182774490467,0.42143326758711375,0.40105193951347795,0.42603550295857984,0.4043392504930966,0.5069033530571991,0.40762656147271537,0.507560815253123,0.5082182774490467,0.5082182774490467,0.507560815253123,0.39447731755424065,0.39447731755424065,0.39447731755424065,0.39447731755424065,0.5220249835634452,0.5220249835634452,0.520052596975674,0.41222879684418146,0.4286653517422748,0.39447731755424065,0.4293228139381986,0.4017094017094017,0.410913872452334,0.4286653517422748,0.4286653517422748,0.40828402366863903,0.39447731755424065,0.39644970414201186,0.4240631163708086,0.3951347797501643,0.3951347797501643,0.4089414858645628,0.3951347797501643,0.40828402366863903,0.40828402366863903,0.3957922419460881,0.40828402366863903
N7,>KX061825,0.09467455621301779,0.10453648915187375,0.08415516107823795,0.0585141354372124,0.0,0.43523997370151213,0.40565417488494415,0.4017094017094017,0.4089414858645628,0.4049967126890204,0.4227481919789612,0.41880341880341876,0.41025641025641024,0.410913872452334,0.40828402366863903,0.4891518737672583,0.5161078238001315,0.5095332018408941,0.5082182774490467,0.4891518737672583,0.49967126890203817,0.5036160420775806,0.4983563445101906,0.5154503616042078,0.4135437212360289,0.5016436554898094,0.43261012491781725,0.41222879684418146,0.4339250493096647,0.41288625904010523,0.4990138067061144,0.40302432610124916,0.5042735042735043,0.5036160420775806,0.5036160420775806,0.5042735042735043,0.3971071663379355,0.3971071663379355,0.3971071663379355,0.3971071663379355,0.5187376725838264,0.5187376725838264,0.517422748191979,0.41485864562787644,0.4293228139381986,0.39184746877054566,0.4319526627218935,0.4043392504930966,0.4135437212360289,0.4312952005259697,0.4312952005259697,0.41025641025641024,0.39184746877054566,0.39907955292570674,0.42603550295857984,0.3977646285338593,0.3977646285338593,0.410913872452334,0.3984220907297831,0.40762656147271537,0.40762656147271537,0.3997370151216305,0.40762656147271537
N9,>MK995787,0.43523997370151213,0.4240631163708086,0.4339250493096647,0.4332675871137409,0.43523997370151213,0.0,0.15647600262984873,0.16502301117685736,0.10453648915187375,0.1571334648257725,0.3530571992110454,0.3747534516765286,0.37212360289283364,0.38132807363576593,0.36620644312952,0.5437212360289283,0.5167652859960552,0.5358316896778434,0.5378040762656147,0.5463510848126233,0.5259697567389875,0.5253122945430637,0.5292570677186061,0.5101906640368179,0.20578566732412884,0.5259697567389875,0.17357001972386588,0.19460880999342534,0.17357001972386588,0.1932938856015779,0.5239973701512163,0.2024983563445102,0.5253122945430637,0.5253122945430637,0.5253122945430637,0.5253122945430637,0.37869822485207105,0.37869822485207105,0.37869822485207105,0.3780407626561473,0.5108481262327416,0.5128205128205128,0.5115055884286653,0.19066403681788302,0.1821170282708744,0.37869822485207105,0.17488494411571331,0.37212360289283364,0.19197896120973046,0.1755424063116371,0.17422748191978965,0.20381328073635763,0.37672583826429984,0.37672583826429984,0.3523997370151216,0.37606837606837606,0.37606837606837606,0.20315581854043396,0.3773833004602235,0.21301775147928992,0.21301775147928992,0.3773833004602235,0.21301775147928992
N9,>KP418210,0.41025641025641024,0.43261012491781725,0.4115713346482577,0.40302432610124916,0.40565417488494415,0.15647600262984873,0.0,0.023668639053254448,0.1190006574621959,0.009861932938856066,0.3701512163050624,0.36752136752136755,0.3616042077580539,0.3589743589743589,0.35371466140696906,0.5095332018408941,0.5364891518737673,0.5095332018408941,0.5082182774490467,0.5121630506245891,0.5266272189349113,0.5272846811308349,0.5266272189349113,0.5443786982248521,0.19000657462195925,0.5285996055226825,0.20710059171597628,0.1867192636423406,0.21038790269559504,0.18803418803418803,0.5266272189349113,0.18474687705456938,0.5292570677186061,0.5285996055226825,0.5285996055226825,0.5292570677186061,0.35371466140696906,0.35371466140696906,0.35371466140696906,0.3530571992110454,0.5456936226166995,0.5476660092044707,0.5430637738330046,0.19460880999342534,0.21301775147928992,0.3458251150558843,0.21170282708744248,0.3596318211702827,0.1932938856015779,0.2110453648915187,0.2110453648915187,0.18737672583826426,0.34516765285996054,0.35568704799474027,0.38593030900723213,0.35371466140696906,0.35371466140696906,0.18803418803418803,0.35437212360289283,0.19395134779750167,0.19395134779750167,0.3504273504273504,0.19395134779750167
N9,>MG925497,0.40565417488494415,0.4293228139381986,0.4069690992767916,0.39907955292570674,0.4017094017094017,0.16502301117685736,0.023668639053254448,0.0,0.1236028928336621,0.024983563445101886,0.3747534516765286,0.3635765943458251,0.36752136752136755,0.3576594345825115,0.35831689677843526,0.5134779750164365,0.5391190006574622,0.5062458908612755,0.5042735042735043,0.5141354372123603,0.5220249835634452,0.5226824457593688,0.5220249835634452,0.5397764628533859,0.19000657462195925,0.5239973701512163,0.20841551610782383,0.18803418803418803,0.21170282708744248,0.18934911242603547,0.5226824457593688,0.18803418803418803,0.52465483234714,0.5239973701512163,0.5239973701512163,0.52465483234714,0.35437212360289283,0.35437212360289283,0.35437212360289283,0.35371466140696906,0.5410913872452334,0.5430637738330046,0.5384615384615384,0.19723865877712032,0.21959237343852733,0.34976988823142674,0.21433267587113736,0.36028928336620647,0.19592373438527289,0.2136752136752137,0.2136752136752137,0.18606180144641682,0.34911242603550297,0.3576594345825115,0.38790269559500323,0.35568704799474027,0.35568704799474027,0.1867192636423406,0.35634451019066404,0.19263642340565412,0.19263642340565412,0.3510848126232742,0.19263642340565412
