cluster,,215,55,58,88,51,47,238
supercluster,,156,152,151,155,153,154,150
cluster,supercluster,,,,,,,
215,156,0.0,0.9374868730070839,0.9280163442995438,0.9647146430412619,0.9389666431176371,0.9917514749966588,0.735398010425219
55,152,0.9374868730070837,0.0,0.9456399289710347,0.972963168044603,0.9472151681209783,1.0,0.940083630878506
58,151,0.9280163442995435,0.9456399289710345,0.0,0.9728676990052125,0.9471196990815878,0.9999045309606095,0.9306131021709659
88,155,0.9647146430412619,0.9729631680446033,0.9728676990052127,0.0,0.9669581654669392,0.9947110152177652,0.9673114009126842
51,153,0.9389666431176368,0.9472151681209783,0.9471196990815878,0.9669581654669388,0.0,0.9939949974223358,0.9415634009890591
47,154,0.9917514749966586,1.0,0.9999045309606097,0.994711015217765,0.993994997422336,0.0,0.9943482328680809
238,150,0.735398010425219,0.9400836308785062,0.930613102170966,0.9673114009126842,0.9415634009890593,0.9943482328680812,0.0
