serotype,,H7,H7,H7,H7,H7,H12,H12,H12,H12,H12,H10,H10,H10,H10,H10,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
accession,,>CY183344,>MF630437,>KT777870,>CY183392,>MK629228,>CY203637,>CY203869,>CY094117,>CY079778,>MH597316,>MH597913,>CY141041,>KP862011,>KP896499,>CY075989,>MT407041,>GQ907286,>MF146658,>MK327718,>MK327694,>MK327702,>MK326656,>MK327734,>MK327726,>MK327686,>MK327758,>KY644423,>KJ195668,>KY644472,>KX960412,>KX960458,>KY644351,>KX960451,>KY644236,>KY644232,>KY673155,>KY644258,>MN431050,>KX024583,>KY635719,>KY635680,>MK592493,>AB780369,>CY146764,>MF146196,>KX602668,>CY133553,>JN696316,>MF146224,>MF575060,>MF145850,>MF147992,>MF146641,>MF147328,>MF145790,>MF145787,>CY130094,>AB289335,>CY076968,>CY184023,>CY184031,>CY183999,>CY184039,>CY184047,>CY184055,>CY184063,>CY133266,>MK301259,>CY146897,>MK928228,>CY167267,>CY133381,>MG280044,>CY014636,>CY029873,>GQ907334,>GQ907342,>CY130102,>MK071380,>MK071396,>CY006033,>CY098540,>CY185887,>CY006034,>CY006010,>GQ907350,>KC876691,>MH498655,>MH498733,>MH498637
serotype,accession,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7,>CY183344,0.0,0.07104413347685679,0.07158234660925722,0.03229278794402579,0.09956942949407965,0.48923573735199144,0.49569429494079653,0.4881593110871906,0.49246501614639393,0.4903121636167922,0.3428417653390743,0.341227125941873,0.34391819160387516,0.36006458557588805,0.3336921420882669,0.5059203444564047,0.49461786867599566,0.5075349838536061,0.45263724434876207,0.4531754574811625,0.45263724434876207,0.45263724434876207,0.45263724434876207,0.45263724434876207,0.45263724434876207,0.45209903121636164,0.45371367061356294,0.45532831001076424,0.45532831001076424,0.45532831001076424,0.45586652314316467,0.45586652314316467,0.45586652314316467,0.45586652314316467,0.45209903121636164,0.45532831001076424,0.45209903121636164,0.4445640473627557,0.45263724434876207,0.27879440258342303,0.2723358449946178,0.49138858988159306,0.4870828848223897,0.49085037674919263,0.5053821313240043,0.446178686759957,0.45263724434876207,0.45748116254036597,0.5096878363832078,0.5096878363832078,0.28902045209903127,0.2895586652314317,0.2895586652314317,0.2895586652314317,0.2895586652314317,0.2895586652314317,0.45371367061356294,0.45048439181916033,0.4967707212055974,0.4983853606027987,0.49623250807319697,0.49623250807319697,0.4983853606027987,0.4967707212055974,0.49300322927879436,0.49784714747039827,0.45209903121636164,0.488697524219591,0.45048439181916033,0.45263724434876207,0.4494079655543596,0.44994617868676,0.45371367061356294,0.5134553283100107,0.4967707212055974,0.4935414424111948,0.49461786867599566,0.2723358449946178,0.33423035522066735,0.3363832077502691,0.28579117330462867,0.2739504843918191,0.2723358449946178,0.2863293864370291,0.28579117330462867,0.49784714747039827,0.5026910656620022,0.3331539289558665,0.3331539289558665,0.3331539289558665
H7,>MF630437,0.07104413347685679,0.0,0.05597416576964476,0.07104413347685679,0.06350914962325083,0.48170075349838537,0.4897739504843919,0.48170075349838537,0.4870828848223897,0.488697524219591,0.3460710441334769,0.3433799784714747,0.3428417653390743,0.35683530678148545,0.3320775026910656,0.5075349838536061,0.4919268030139935,0.5032292787944026,0.45532831001076424,0.45586652314316467,0.45532831001076424,0.45532831001076424,0.45532831001076424,0.45532831001076424,0.45532831001076424,0.4547900968783638,0.45425188374596337,0.45425188374596337,0.45586652314316467,0.45586652314316467,0.4564047362755651,0.4564047362755651,0.4564047362755651,0.4564047362755651,0.4547900968783638,0.45586652314316467,0.4547900968783638,0.4445640473627557,0.4515608180839612,0.2782561894510226,0.2717976318622174,0.48762109795479014,0.48331539289558667,0.48331539289558667,0.5,0.44725511302475784,0.4515608180839612,0.45748116254036597,0.5021528525296017,0.5048439181916039,0.2911733046286329,0.29063509149623246,0.29063509149623246,0.29063509149623246,0.2917115177610333,0.2917115177610333,0.44994617868676,0.4467168998923574,0.49300322927879436,0.49407965554359523,0.49138858988159306,0.4919268030139935,0.4951560818083961,0.49246501614639393,0.4854682454251884,0.4935414424111948,0.45102260495156077,0.48331539289558667,0.44994617868676,0.45532831001076424,0.45048439181916033,0.45048439181916033,0.45425188374596337,0.5102260495156081,0.49085037674919263,0.49085037674919263,0.4919268030139935,0.2723358449946178,0.33584499461786865,0.33907427341227125,0.28579117330462867,0.2669537136706136,0.2723358449946178,0.2863293864370291,0.28579117330462867,0.4951560818083961,0.4983853606027987,0.33423035522066735,0.33423035522066735,0.33423035522066735
H7,>KT777870,0.07158234660925722,0.05597416576964476,0.0,0.06835306781485473,0.07911733046286329,0.4897739504843919,0.5010764262648009,0.4903121636167922,0.49407965554359523,0.49138858988159306,0.34714747039827776,0.344994617868676,0.3541442411194833,0.3611410118406889,0.3417653390742734,0.5080731969860064,0.4935414424111948,0.5043057050592035,0.44886975242195915,0.4494079655543596,0.44886975242195915,0.44886975242195915,0.44886975242195915,0.44886975242195915,0.44886975242195915,0.4483315392895587,0.45102260495156077,0.4515608180839612,0.45371367061356294,0.45371367061356294,0.45425188374596337,0.45425188374596337,0.45425188374596337,0.45425188374596337,0.4494079655543596,0.45371367061356294,0.4494079655543596,0.4477933261571583,0.44725511302475784,0.27879440258342303,0.28094725511302476,0.488697524219591,0.4903121636167922,0.49300322927879436,0.5026910656620022,0.4477933261571583,0.4477933261571583,0.45371367061356294,0.5048439181916039,0.5064585575888052,0.2895586652314317,0.290096878363832,0.290096878363832,0.290096878363832,0.290096878363832,0.290096878363832,0.4531754574811625,0.45425188374596337,0.49407965554359523,0.49407965554359523,0.49246501614639393,0.49246501614639393,0.49569429494079653,0.49300322927879436,0.49300322927879436,0.49407965554359523,0.44725511302475784,0.48600645855758884,0.4467168998923574,0.4477933261571583,0.4467168998923574,0.4467168998923574,0.44886975242195915,0.5123789020452099,0.49623250807319697,0.49246501614639393,0.4935414424111948,0.2717976318622174,0.3433799784714747,0.34553283100107646,0.28525296017222823,0.2707212055974165,0.2717976318622174,0.28579117330462867,0.28525296017222823,0.49892357373519913,0.5032292787944026,0.34230355220667386,0.34230355220667386,0.34230355220667386
H7,>CY183392,0.03229278794402579,0.07104413347685679,0.06835306781485473,0.0,0.09634015069967705,0.4903121636167922,0.49784714747039827,0.49138858988159306,0.4919268030139935,0.4903121636167922,0.3417653390742734,0.33745963401506995,0.3482238966630786,0.35522066738428415,0.3353067814854682,0.5064585575888052,0.49407965554359523,0.5059203444564047,0.45586652314316467,0.4564047362755651,0.45586652314316467,0.45586652314316467,0.45586652314316467,0.45586652314316467,0.45586652314316467,0.45532831001076424,0.45694294940796554,0.45909580193756727,0.46017222820236814,0.46017222820236814,0.4607104413347686,0.4607104413347686,0.4607104413347686,0.4607104413347686,0.45586652314316467,0.46017222820236814,0.45586652314316467,0.4467168998923574,0.45532831001076424,0.28094725511302476,0.27448869752421956,0.4881593110871906,0.4870828848223897,0.49085037674919263,0.5043057050592035,0.44886975242195915,0.45425188374596337,0.45909580193756727,0.5075349838536061,0.5075349838536061,0.290096878363832,0.29063509149623246,0.29063509149623246,0.29063509149623246,0.29063509149623246,0.29063509149623246,0.45425188374596337,0.45102260495156077,0.49569429494079653,0.49623250807319697,0.4935414424111948,0.49407965554359523,0.49623250807319697,0.49461786867599566,0.4935414424111948,0.49569429494079653,0.45371367061356294,0.48923573735199144,0.45425188374596337,0.45425188374596337,0.45263724434876207,0.4515608180839612,0.4564047362755651,0.5102260495156081,0.49623250807319697,0.49300322927879436,0.49407965554359523,0.27879440258342303,0.3369214208826695,0.33907427341227125,0.29224973089343376,0.28256189451022606,0.27879440258342303,0.2927879440258342,0.29224973089343376,0.49730893433799783,0.49892357373519913,0.3379978471474704,0.3379978471474704,0.3379978471474704
H7,>MK629228,0.09956942949407965,0.06350914962325083,0.07911733046286329,0.09634015069967705,0.0,0.49085037674919263,0.49730893433799783,0.49569429494079653,0.4935414424111948,0.49407965554359523,0.3530678148546824,0.3476856835306782,0.3589881593110872,0.352529601722282,0.35844994617868675,0.5016146393972013,0.5021528525296017,0.49730893433799783,0.45748116254036597,0.45694294940796554,0.45748116254036597,0.45748116254036597,0.45748116254036597,0.45748116254036597,0.45748116254036597,0.45694294940796554,0.45855758880516684,0.4596340150699677,0.461248654467169,0.461248654467169,0.46178686759956944,0.46178686759956944,0.46178686759956944,0.4607104413347686,0.45694294940796554,0.461248654467169,0.45694294940796554,0.4623250807319699,0.461248654467169,0.27610333692142086,0.2814854682454252,0.48923573735199144,0.5021528525296017,0.5059203444564047,0.4967707212055974,0.4687836383207751,0.4623250807319699,0.46178686759956944,0.5,0.5,0.27502691065662,0.27448869752421956,0.27448869752421956,0.27448869752421956,0.2755651237890204,0.2755651237890204,0.46501614639397204,0.4693218514531755,0.5016146393972013,0.5016146393972013,0.5010764262648009,0.4983853606027987,0.5005382131324004,0.5,0.5075349838536061,0.5,0.46178686759956944,0.4967707212055974,0.4607104413347686,0.4596340150699677,0.4623250807319699,0.46017222820236814,0.46501614639397204,0.5016146393972013,0.5059203444564047,0.5010764262648009,0.5021528525296017,0.26910656620021534,0.3573735199138859,0.3595263724434876,0.2707212055974165,0.28417653390742736,0.26910656620021534,0.27125941872981696,0.2707212055974165,0.5043057050592035,0.49569429494079653,0.3573735199138859,0.3573735199138859,0.3573735199138859
H12,>CY203637,0.48923573735199144,0.48170075349838537,0.4897739504843919,0.4903121636167922,0.49085037674919263,0.0,0.037136706135629693,0.08342303552206676,0.037136706135629693,0.07212055974165765,0.46501614639397204,0.47147470398277713,0.4967707212055974,0.4870828848223897,0.47685683530678147,0.1797631862217438,0.16684607104413351,0.1781485468245425,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5129171151776104,0.5118406889128095,0.5102260495156081,0.5166846071044133,0.5166846071044133,0.5161463939720129,0.5166846071044133,0.5166846071044133,0.5172228202368138,0.515069967707212,0.5166846071044133,0.515069967707212,0.511302475780409,0.5069967707212055,0.49784714747039827,0.5,0.16953713670613568,0.16899892357373525,0.17707212055974164,0.18353067814854684,0.5053821313240043,0.5053821313240043,0.5123789020452099,0.18675995694294945,0.18191603875134554,0.5086114101184069,0.5080731969860064,0.5080731969860064,0.5080731969860064,0.5091496232508073,0.5091496232508073,0.5064585575888052,0.5107642626480087,0.17061356297093644,0.16899892357373525,0.170075349838536,0.16684607104413351,0.17115177610333687,0.16899892357373525,0.1781485468245425,0.16899892357373525,0.5053821313240043,0.16630785791173308,0.5059203444564047,0.515069967707212,0.5053821313240043,0.5032292787944026,0.511302475780409,0.1781485468245425,0.1716899892357373,0.16684607104413351,0.16738428417653395,0.49300322927879436,0.49085037674919263,0.49138858988159306,0.5064585575888052,0.49623250807319697,0.49300322927879436,0.5069967707212055,0.5064585575888052,0.17545748116254034,0.17222820236813774,0.4870828848223897,0.4870828848223897,0.48762109795479014
H12,>CY203869,0.49569429494079653,0.4897739504843919,0.5010764262648009,0.49784714747039827,0.49730893433799783,0.037136706135629693,0.0,0.07965554359526372,0.04251883745963403,0.0694294940796556,0.4655543595263725,0.4709364908503767,0.49246501614639393,0.488697524219591,0.47685683530678147,0.18514531754574814,0.17061356297093644,0.18406889128094728,0.5096878363832078,0.5096878363832078,0.5096878363832078,0.5096878363832078,0.5096878363832078,0.5096878363832078,0.5096878363832078,0.5091496232508073,0.5096878363832078,0.5102260495156081,0.5123789020452099,0.5123789020452099,0.5118406889128095,0.5123789020452099,0.5123789020452099,0.5123789020452099,0.5102260495156081,0.5118406889128095,0.5102260495156081,0.5123789020452099,0.503767491926803,0.49246501614639393,0.49461786867599566,0.1765339074273412,0.17276641550053817,0.1781485468245425,0.18514531754574814,0.5086114101184069,0.5032292787944026,0.5102260495156081,0.18729817007534988,0.18568353067814858,0.5043057050592035,0.503767491926803,0.503767491926803,0.503767491926803,0.5048439181916039,0.5048439181916039,0.503767491926803,0.5080731969860064,0.17115177610333687,0.17222820236813774,0.1716899892357373,0.17115177610333687,0.17222820236813774,0.17384284176533904,0.1829924650161464,0.1749192680301399,0.5032292787944026,0.16792249730893438,0.503767491926803,0.5134553283100107,0.5032292787944026,0.5021528525296017,0.5096878363832078,0.18406889128094728,0.17761033369214208,0.17061356297093644,0.17115177610333687,0.4870828848223897,0.4881593110871906,0.488697524219591,0.5005382131324004,0.4935414424111948,0.4870828848223897,0.5010764262648009,0.5005382131324004,0.17922497308934338,0.17384284176533904,0.4854682454251884,0.4854682454251884,0.48600645855758884
H12,>CY094117,0.4881593110871906,0.48170075349838537,0.4903121636167922,0.49138858988159306,0.49569429494079653,0.08342303552206676,0.07965554359526372,0.0,0.08234660925726589,0.054359526372443456,0.47039827771797627,0.47308934337997843,0.49300322927879436,0.4919268030139935,0.4709364908503767,0.19483315392895584,0.1797631862217438,0.18998923573735205,0.5166846071044133,0.5166846071044133,0.5166846071044133,0.5166846071044133,0.5166846071044133,0.5166846071044133,0.5166846071044133,0.5161463939720129,0.5139935414424113,0.5129171151776104,0.5188374596340151,0.5182992465016146,0.5177610333692142,0.5182992465016146,0.5182992465016146,0.5193756727664155,0.5166846071044133,0.5177610333692142,0.5166846071044133,0.5096878363832078,0.5086114101184069,0.5053821313240043,0.5010764262648009,0.17599569429494077,0.17115177610333687,0.17545748116254034,0.18998923573735205,0.5069967707212055,0.5075349838536061,0.5145317545748116,0.19160387513455324,0.1926803013993541,0.515069967707212,0.5156081808396125,0.5156081808396125,0.5156081808396125,0.5156081808396125,0.5156081808396125,0.5134553283100107,0.511302475780409,0.17868675995694294,0.1797631862217438,0.1749192680301399,0.17761033369214208,0.1797631862217438,0.1797631862217438,0.17707212055974164,0.18083961248654468,0.5075349838536061,0.17061356297093644,0.5059203444564047,0.5161463939720129,0.5059203444564047,0.5080731969860064,0.5134553283100107,0.1878363832077503,0.16953713670613568,0.1797631862217438,0.18030139935414424,0.49730893433799783,0.47793326157158234,0.4773950484391819,0.5107642626480087,0.4903121636167922,0.49730893433799783,0.511302475780409,0.5107642626480087,0.1829924650161464,0.18030139935414424,0.47793326157158234,0.47793326157158234,0.47847147470398277
H12,>CY079778,0.49246501614639393,0.4870828848223897,0.49407965554359523,0.4919268030139935,0.4935414424111948,0.037136706135629693,0.04251883745963403,0.08234660925726589,0.0,0.07212055974165765,0.46340150699677074,0.4671689989235738,0.49784714747039827,0.48654467168998927,0.4741657696447793,0.18406889128094728,0.16684607104413351,0.1797631862217438,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5134553283100107,0.5129171151776104,0.5123789020452099,0.5118406889128095,0.515069967707212,0.515069967707212,0.5145317545748116,0.5161463939720129,0.515069967707212,0.5156081808396125,0.5139935414424113,0.515069967707212,0.5139935414424113,0.5118406889128095,0.5048439181916039,0.49730893433799783,0.49946178686759957,0.17061356297093644,0.170075349838536,0.1749192680301399,0.17922497308934338,0.5059203444564047,0.5069967707212055,0.5139935414424113,0.18245425188374598,0.1797631862217438,0.5091496232508073,0.5086114101184069,0.5086114101184069,0.5086114101184069,0.5096878363832078,0.5096878363832078,0.5086114101184069,0.5129171151776104,0.16738428417653395,0.16684607104413351,0.16576964477933265,0.16576964477933265,0.16846071044133482,0.16792249730893438,0.17707212055974164,0.16899892357373525,0.5069967707212055,0.16576964477933265,0.5053821313240043,0.5139935414424113,0.5048439181916039,0.503767491926803,0.5102260495156081,0.17761033369214208,0.17115177610333687,0.16684607104413351,0.16738428417653395,0.4919268030139935,0.48654467168998927,0.4870828848223897,0.5053821313240043,0.49623250807319697,0.4919268030139935,0.5059203444564047,0.5053821313240043,0.17545748116254034,0.17061356297093644,0.4838536060279871,0.4838536060279871,0.48439181916038754
H12,>MH597316,0.4903121636167922,0.488697524219591,0.49138858988159306,0.4903121636167922,0.49407965554359523,0.07212055974165765,0.0694294940796556,0.054359526372443456,0.07212055974165765,0.0,0.4628632938643703,0.4693218514531755,0.49461786867599566,0.48493003229278797,0.47685683530678147,0.1926803013993541,0.1797631862217438,0.1894510226049516,0.5172228202368138,0.5172228202368138,0.5172228202368138,0.5172228202368138,0.5172228202368138,0.5172228202368138,0.5172228202368138,0.5166846071044133,0.5199138858988159,0.5193756727664155,0.523681377825619,0.523681377825619,0.5231431646932185,0.523681377825619,0.523681377825619,0.5252960172228203,0.5193756727664155,0.523681377825619,0.5193756727664155,0.5193756727664155,0.5145317545748116,0.49623250807319697,0.4983853606027987,0.17868675995694294,0.1813778256189451,0.18837459634015075,0.18891280947255118,0.5166846071044133,0.511302475780409,0.5182992465016146,0.1910656620021528,0.19537136706135627,0.5091496232508073,0.5096878363832078,0.5096878363832078,0.5096878363832078,0.5096878363832078,0.5096878363832078,0.5177610333692142,0.5220667384284177,0.18083961248654468,0.18030139935414424,0.17761033369214208,0.18030139935414424,0.18245425188374598,0.18245425188374598,0.19160387513455324,0.18353067814854684,0.511302475780409,0.17868675995694294,0.5118406889128095,0.5231431646932185,0.5123789020452099,0.5118406889128095,0.5193756727664155,0.18675995694294945,0.18030139935414424,0.1797631862217438,0.18030139935414424,0.4903121636167922,0.4838536060279871,0.48331539289558667,0.503767491926803,0.49407965554359523,0.4903121636167922,0.5043057050592035,0.503767491926803,0.18837459634015075,0.1813778256189451,0.48439181916038754,0.48439181916038754,0.48493003229278797
H10,>MH597913,0.3428417653390743,0.3460710441334769,0.34714747039827776,0.3417653390742734,0.3530678148546824,0.46501614639397204,0.4655543595263725,0.47039827771797627,0.46340150699677074,0.4628632938643703,0.0,0.03767491926803013,0.18245425188374598,0.06673842841765343,0.04251883745963403,0.48008611410118407,0.47201291711517757,0.4822389666307858,0.4515608180839612,0.4515608180839612,0.4515608180839612,0.4515608180839612,0.4515608180839612,0.4515608180839612,0.4515608180839612,0.45102260495156077,0.45048439181916033,0.45209903121636164,0.4515608180839612,0.45209903121636164,0.4515608180839612,0.45263724434876207,0.45209903121636164,0.45209903121636164,0.45371367061356294,0.4515608180839612,0.45371367061356294,0.45586652314316467,0.44564047362755654,0.3557588805166846,0.3579117330462863,0.46824542518837464,0.47039827771797627,0.47954790096878364,0.48600645855758884,0.44402583423035524,0.44725511302475784,0.45425188374596337,0.48600645855758884,0.48277717976318624,0.3724434876210979,0.37298170075349835,0.37298170075349835,0.37298170075349835,0.3719052744886975,0.3719052744886975,0.4429494079655544,0.4467168998923574,0.47147470398277713,0.4693218514531755,0.47308934337997843,0.46986006458557594,0.4709364908503767,0.4709364908503767,0.47954790096878364,0.47147470398277713,0.44725511302475784,0.46824542518837464,0.44564047362755654,0.45371367061356294,0.4434876210979548,0.4445640473627557,0.4467168998923574,0.49300322927879436,0.48654467168998927,0.47147470398277713,0.472551130247578,0.3654467168998924,0.1620021528525296,0.16469321851453178,0.3789020452099031,0.3579117330462863,0.3654467168998924,0.37944025834230355,0.3789020452099031,0.4806243272335845,0.472551130247578,0.1733046286329386,0.1733046286329386,0.17438105489773947
H10,>CY141041,0.341227125941873,0.3433799784714747,0.344994617868676,0.33745963401506995,0.3476856835306782,0.47147470398277713,0.4709364908503767,0.47308934337997843,0.4671689989235738,0.4693218514531755,0.03767491926803013,0.0,0.17707212055974164,0.05812701829924649,0.03552206673842839,0.48439181916038754,0.47524219590958017,0.48493003229278797,0.4531754574811625,0.4531754574811625,0.4531754574811625,0.4531754574811625,0.4531754574811625,0.4531754574811625,0.4531754574811625,0.45263724434876207,0.45102260495156077,0.45371367061356294,0.45209903121636164,0.45263724434876207,0.45209903121636164,0.4531754574811625,0.45263724434876207,0.45263724434876207,0.45425188374596337,0.45209903121636164,0.45425188374596337,0.4564047362755651,0.446178686759957,0.35522066738428415,0.3573735199138859,0.47201291711517757,0.47524219590958017,0.48493003229278797,0.49138858988159306,0.4445640473627557,0.44564047362755654,0.45263724434876207,0.49138858988159306,0.4903121636167922,0.36975242195909586,0.3702906350914962,0.3702906350914962,0.3702906350914962,0.3692142088266954,0.3692142088266954,0.4451022604951561,0.44886975242195915,0.47847147470398277,0.47470398277717973,0.47631862217438103,0.4773950484391819,0.4773950484391819,0.47954790096878364,0.4881593110871906,0.48008611410118407,0.44564047362755654,0.472551130247578,0.4451022604951561,0.45532831001076424,0.44402583423035524,0.4451022604951561,0.45048439181916033,0.49784714747039827,0.49138858988159306,0.47470398277717973,0.4757804090419806,0.3654467168998924,0.1620021528525296,0.16469321851453178,0.3789020452099031,0.3573735199138859,0.3654467168998924,0.37944025834230355,0.3789020452099031,0.4838536060279871,0.4773950484391819,0.1749192680301399,0.1749192680301399,0.17599569429494077
