chord,cosine
1.6952687750953517,1.4369681754532513
1.8124499665975686,1.6424875368086491
1.124034506406362,0.6317267577079437
1.7950939965410406,1.6111812775490026
0.8456298456438445,0.3575449010494507
0.789828261949122,0.3119143294331139
0.5256384698290101,0.13814791035423757
1.6904593006646105,1.4288262314750508
1.8127348483989794,1.6430037241578914
1.788378271876015,1.5991482896180247
1.4060826725033526,0.9885342868920155
1.5456900131970757,1.194578734707102
1.610335723141025,1.296590499140125
1.5992122500919945,1.2787398284164666
1.4279240654331316,1.0194835192371732
1.7805993975110592,1.5852673851374837
1.1621780141217815,0.6753289319608979
0.7538142562570327,0.2841180089422073
0.8891897090800499,0.39532921483786276
1.7837677520830568,1.5909137964916054
1.5936401272078224,1.2698445200469333
0.16466226584212876,0.013556826953966539
1.6883075464349038,1.4251910238608068
1.8029243143966445,1.6252678829143734
1.7870087054523454,1.596699855783957
0.6744859006317766,0.2274655772349785
1.3849732993030222,0.9590754047653102
1.7738524696422215,1.5732763228885374
0.21693642246547196,0.023530709254364734
1.701380503691653,1.4473477911194088
1.8299742720496264,1.6744029227370798
1.807303322559474,1.6331726076151591
0.32278479316630293,0.05209501130887506
1.4062192333164198,0.988726244722845
1.7965710354478133,1.6138339340768642
0.37126502483892515,0.06891884710088247
1.41341799457172,0.9988754346472141
1.5257839325597646,1.1640084371786952
1.5978538751053846,1.2765686695588143
1.5918054574559732,1.2669224592596517
1.4310891974831061,1.0240082748485362
0.9877342665263641,0.48780955174379026
1.5661667200135942,1.226439413920426
1.3959878135216763,0.9743910419789471
1.4177846123934172,1.0050567569968292
0.5191266302117022,0.1347462355539113
1.6909988183357632,1.4297383774531482
1.8121528507492146,1.6419488531407325
1.7883233624025416,1.599050059414005
0.029824502493306437,0.000444750354989365
1.4304859940603447,1.0231450047896429
1.7827615797859235,1.5891194913304214
0.6678047824640263,0.22298157084912895
0.31792249532941186,0.05053735509271362
1.4248920333573665,1.0151587469491397
1.8191296096654745,1.654616545642308
1.1296322501608804,0.6380345460579485
0.09260662106423277,0.0042879937170058335
0.7487990340655435,0.2803500122865099
1.8154145117434866,1.6478650134814283
1.611059706488213,1.2977567677352735
0.7130291606074943,0.254205353145853
1.8108344849210651,1.6395607846121698
1.8352354370341757,1.6840447432201202
1.600357181977461,1.2805718706602782
1.814828922604816,1.6468020647869217
1.8277375122152306,1.6703123200625507
1.0654721168825472,0.5676153900756162
0.4444887264951982,0.09878510970635523
0.6806289735931571,0.23162789019727503
1.8316558543743904,1.6774815073504161
1.6203773383102429,1.3128113004716484
0.4270666656514242,0.09119298860790293
1.8173461052724196,1.651373287932195
1.8475018141260182,1.7066314976166659
1.6072387582889454,1.2916083936887575
1.8307105778786021,1.675750499542923
0.4011415783032158,0.08045728386857343
1.5009762894020224,1.12646512821886
1.4845587865455874,1.1019574885501218
1.5284713474946185,1.1681124431741585
1.5335952905268093,1.1759573586739134
1.4998780528030855,1.1248171931424213
1.3695141499504693,0.9377846047507559
1.5169385409806406,1.1505515306813467
1.4907480524772785,1.111164910834883
1.5042748725772273,1.1314215891691362
1.3648282462487715,0.9313783185953649
1.5012589393761135,1.12688927311908
1.5331428922254213,1.1752638204665264
1.5391849234421637,1.1845452428951355
1.378611960875526,0.9502854264310836
1.535108145476958,1.1782783286838325
1.6169211212037629,1.3072167724308164
1.6035310130767515,1.28565566098108
1.3921733768181959,0.969073219519707
0.9876000483803679,0.4876768452136083
1.5857283453552848,1.2572671740154138
1.3753126622994771,0.9457422589599384
1.3664299333702448,0.9335652759014478
1.0914509936742929,0.5956326493853392
1.392034992624714,0.9688805415112783
1.607295853605197,1.2916999483079628
1.6112135503267506,1.2980043830489076
1.383973338487428,0.9576911047488929
1.4840172401584726,1.1011537368028053
1.517838075852516,1.1519162552201674
1.5947034965042135,1.2715396852532006
1.5938824065773847,1.2702306160306063
1.4827782448811633,1.099315708216991
1.3462840718627498,0.9062404555206335
1.5459405731074218,1.1949663400044053
1.4777701720332002,1.091902313277906
1.4730368941586498,1.0849189222844833
1.3290361629930845,0.8831687591466579
1.4907067573643906,1.1111033275922568
1.5939884464038707,1.2703997991489262
1.59025905738357,1.2644620090736634
1.297491772930853,0.8417426163682509
1.3114407964539045,0.8599384467729526
1.7967467887940558,1.6141495421184504
1.0722225435864032,0.5748305489905878
0.7572137636754654,0.28668632645681746
0.6170299869360166,0.1903629960028118
1.7971142346602251,1.6148096344093368
1.5916167332713345,1.2666217982773866
0.8935477576800691,0.3992138373135322
1.7831686355093554,1.589844972377687
1.8177226495893504,1.6520577538131485
1.5939049454667849,1.2702666059209309
1.796488705842366,1.6136856502325898
0.7272682992031284,0.2644596005486688
0.5850582142736481,0.1711465482711263
1.5315240659150673,1.1727830544806166
1.6028656849994178,1.2845889745318444
1.5712366453490976,1.2343923148144758
1.4752663840090496,1.0882054972580397
1.4719364748661692,1.083298417290654
1.5404955908115134,1.1865632714815373
1.5329437896797213,1.1749582576415523
1.4851632291939283,1.1028548425180877
1.3628379807058177,0.9286636261571972
1.5259651940619177,1.1642849787598637
1.4650602209300005,1.073200592132827
1.4803528547975675,1.0957222589833204
1.357706743311904,0.9216838989974664
1.4880246184813686,1.1071085286328624
1.5487473929083475,1.199309314871377
1.5510596261854168,1.2028929290127874
1.2780066587336882,0.8166505663603333
1.3754682106822196,0.9459562508203223
1.3142740305012077,0.8636581480491156
1.527170790346471,1.1661252050142978
1.4316793106067427,1.0248529451221022
1.4755856863512167,1.08867656934767
1.5642437136750909,1.2234292209173352
1.5524775574902219,1.2050932922310382
1.436627099457978,1.0319487324141687
1.3052561262665405,0.85184679015803
1.5321969963718938,1.1738139932719127
1.4164531080196738,1.0031696572036024
1.4398123537862335,1.0365298604871656
1.3116757819441123,0.8602468511573969
1.4292986113212827,1.0214472480763455
1.5696189432219452,1.2318519814156184
1.566783342776484,1.2274050566167227
1.363604442624133,0.929708697470836
1.3152349269625936,0.8649213965457634
1.3074199285527144,0.8546735405122357
1.5574266150600888,1.2127888105950926
1.3367127890157344,0.8934005465532202
1.489164781364948,1.108805899493003
1.4634641541759636,1.070863581998991
1.5326958946767824,1.1745782774530777
1.51487075861335,1.1474166185221104
1.4913801834091,1.1121073424249888
1.347507110856181,0.9078876483223983
1.5053230213081714,1.1329987719617616
1.4794775863634038,1.09442681328362
1.4906217277043632,1.1109765200925907
1.341939756094742,0.9004012520532888
1.4870323692899554,1.1056325161709044
1.537257439044368,1.181580274161556
1.5437263002978505,1.1915453757328414
1.3314260126486144,0.8863476814338141
1.3574660061999386,0.9213568308596086
1.2961496707687445,0.840002020302973
1.5155695826481541,1.1484754596533664
1.3113186689708276,0.8597782649125122
1.3585591149037766,0.9228414405851424
0.5398564124998713,0.14572247668834848
1.6895738066391557,1.4273296805718358
1.812838488651092,1.6431915465460971
1.7876458151618133,1.5978385939658926
0.036509856461133354,0.0006664847628296
1.4243605576896343,1.0144014017779772
1.781503823414439,1.5868779808583215
0.6875278483886736,0.2363472212919422
0.33896654193602793,0.057449154847130535
1.4200177675327568,1.008225309964096
0.03176214882451835,0.0005044168672861948
1.8152741617729768,1.6476101744913323
1.8306351218465124,1.6756123412556985
1.5043745851652481,1.1315715039770418
1.3915566486266366,0.968214771866476
1.4864741104845256,1.1048026365915335
1.7964312851204685,1.613582474371123
1.4876564396990932,1.1065607265759863
1.427026812572052,1.018202736561304
1.4822177316166736,1.0984845757819552
1.417273350599752,1.0043318576998268
1.5341594991007645,1.1768225538073331
1.6121759638510265,1.2995555432716646
1.5998534718190256,1.2797654274552128
1.4262293460791529,1.0170649598834332
0.9358348357433367,0.43789338986294524
1.589880837581594,1.2638605732492434
1.3984904359204748,0.977887570205861
1.4069412539603035,0.9897417602354698
1.0518956154407613,0.5532422509261841
1.4267108355953482,1.0177517550709139
1.6129856680480779,1.3008614067114117
1.621600552908465,1.3147940629414276
1.3557959750196178,0.919091400184584
1.046157746761897,0.5472229145354116
1.3196285332228124,0.870709729624692
1.6035311963630334,1.285655977158301
1.3596024376564204,0.9242592810647572
1.298491748221601,0.8430403840787828
1.3468925888794991,0.907059712362562
1.4231193821425105,1.0126342265132797
0.5523130336871745,0.15252485261034998
1.686905525251131,1.4228250134429072
1.8123856578570183,1.6423707711017697
1.7866725418887082,1.5960992306689952
