cluster,,45,48,43,47
supercluster,,22,17,20,17
cluster,supercluster,,,,
45,22,0.0,0.9876995155294477,0.8862969062361711,0.9882125470694904
48,17,0.9876995155294477,0.0,1.0,0.7027006648366734
43,20,0.8862969062361711,1.0,1.4960724816736038e-16,0.9684835246985456
47,17,0.9882125470694904,0.7027006648366734,0.9684835246985456,0.0
